date,oversized blazer,wide-leg jeans,cargo pants,ballet flats,puffer jacket,slip dress,trench coat,chunky sneakers
2023-04-23,64.67402549598366,45.083519966404886,36.49933660893171,55.846119963944204,36.694962478580976,42.899299306590265,31.04367952359693,46.68085391736183
2023-04-30,67.47484797208759,39.381388536732075,39.31302847612476,56.408629452845794,32.98509183002636,46.727679401629175,33.62531656596102,42.57408818276369
2023-05-07,66.65439400231533,47.077261652450254,42.28337964154284,55.21323591973708,23.000413227486362,50.44399038901402,31.53813060340366,51.6579088738976
2023-05-14,69.00892600565342,41.926658829311194,36.69244587696232,55.7850675158413,27.79784723638849,57.813960918137944,33.1502264213734,43.37317951720767
2023-05-21,66.26971424035396,41.629910804492404,32.72072836329546,53.498519924111655,24.65088449331083,54.06872628710179,33.729383298859474,47.92850292953257
2023-05-28,63.58206270895426,39.562006816686164,30.27771272123715,57.75400915205795,17.13369897803986,59.52628602764672,33.51790804285582,43.30312791006437
2023-06-04,65.58168046087283,40.40608568091073,33.61818445342515,51.387039794443936,20.798853325906002,57.345083955785874,33.290757554837185,45.11070991010475
2023-06-11,56.25913596408453,43.315768126722816,32.19501917206893,55.45976592084413,21.31233724415817,60.77420002163474,42.71577978285049,42.52968608746821
2023-06-18,56.513759370503486,41.19953082327152,29.267718503660824,49.38913284865868,21.668225821469452,60.37653347694174,35.98888841592902,46.560057314187176
2023-06-25,54.255580641510804,42.565888550734954,41.59404501801466,50.36445411080904,20.75051787790495,63.87876503043542,36.680578895188,41.04904831339934
2023-07-02,54.48345147881543,42.560114657230216,40.76450118420826,46.527869104916604,21.745439727760584,59.795565985344325,41.355589307286444,42.620938461864874
2023-07-09,50.17568895807445,45.415731721996174,38.56434329573547,50.295071161042564,26.370346896196835,56.50201048014986,42.20556324588501,41.98533173460017
2023-07-16,54.91847604235757,40.49164154740686,30.92060668578516,52.45162110899235,27.11442096013573,56.57487288928225,38.63206552023288,39.32331379700045
2023-07-23,51.125930438929785,37.24317330487448,38.808837082394724,47.082721810524546,16.709319161842085,58.31472485725086,47.58982273514189,42.12522018856845
2023-07-30,46.24842346666848,45.116016345159636,38.942536045280775,45.94710869459053,26.592361890353917,55.05285265233647,45.27267491845792,49.54246377136365
2023-08-06,46.585602422920516,41.245438027595746,39.36479555453565,42.45308690648984,29.612367170144275,58.63628109669911,43.49388477887805,39.69113210335219
2023-08-13,49.6602089392734,45.99104117981288,44.018038481761806,44.41566881222498,27.70176187988438,54.349931965189995,51.5831293038355,42.682940241944706
2023-08-20,50.44759231881719,44.28222814418547,43.191774187900954,39.689758613149856,36.34085401338383,60.9725181313768,50.98449861367801,46.32856206262227
2023-08-27,53.27122847827967,43.29552292036336,45.43169637013816,41.16179080264581,43.108126705955385,46.52428064267406,46.28850300220947,46.20539983257315
2023-09-03,55.510367960658556,45.35759173269412,47.007200690300024,44.08947107707182,39.560826492601514,50.054809321092314,56.25735491149705,42.08654193722167
2023-09-10,47.64285837798471,50.844649199991956,47.945207079331205,46.958847413651725,47.39310240840993,43.6174484444188,53.6018644129371,32.942829327951706
2023-09-17,43.205695176154684,51.95260255489865,41.66473934246776,51.112518884890605,47.252529568110674,42.96474059317823,52.13960656534984,45.013786839381176
2023-09-24,39.69499386531876,46.700514083143105,51.39876041494934,40.70365202280493,51.600364336620636,42.23606538563873,57.32195822597795,34.565524644069995
2023-10-01,46.94922441719295,47.77467779422587,51.100390007672694,46.64693835124994,61.61165083113679,32.163885875377154,53.24039984066557,49.83706552248831
2023-10-08,43.894151512601155,51.345500390867215,50.40678421006424,43.051257441204946,59.010473150940584,37.178671384747,52.7157507746879,45.15789548477305
2023-10-15,45.397471693552795,46.41301690169797,64.33760733308276,41.947294941074496,65.32833262834491,39.54377777249627,50.681606141110684,49.00137948076456
2023-10-22,45.23141530233208,50.7824311993867,66.43813293111344,43.8811906331961,61.428288053751714,29.91837758995848,54.09685312703386,41.90813376871358
2023-10-29,47.17136664519597,50.52830544186378,66.64682859275835,43.050635752241966,75.4806324314085,29.615513785453608,53.30000381419691,39.802994542012456
2023-11-05,51.40646612780843,52.349353956627866,63.64942255038609,43.57299499726419,74.26327978405251,29.617340651290768,51.26951272750766,47.5266333967835
2023-11-12,49.36894461078985,49.67823261441439,69.14407931173588,42.48411345026439,74.14201644885891,23.939441018621523,48.05584732912108,46.78590997383121
2023-11-19,49.17050444320771,48.139686000460024,64.57123715761998,40.066095783405736,78.29032029959598,20.789882974641337,49.871918540551434,45.3494499865753
2023-11-26,47.33162442969608,47.369785641470884,65.76980547429743,40.25726578474819,73.82102899371901,14.047145739174315,48.19807554160314,48.001198863786556
2023-12-03,46.23415902982363,50.858912150057776,60.67232373349384,47.543281422725585,82.67584674803953,21.402939593814303,43.21635400457128,59.024662897597324
2023-12-10,50.630144031692886,53.39187734054394,66.38352470077523,45.50683752543648,78.80931189645231,18.030137431734186,41.511241010552666,51.52538231774227
2023-12-17,52.75378170100252,54.373161393972964,64.46893242340042,45.34949909173373,79.38779145485469,14.521228462462378,46.25071878093974,52.553075636880344
2023-12-24,59.02456605506431,61.47179094340103,58.16123003944768,48.00030723015655,78.30629937804515,17.440194900675895,35.31612302629562,51.83045665334368
2023-12-31,54.881870209521956,59.3036310142782,62.06166415683666,51.22103999695962,77.38630031454481,15.128958929581458,42.26267174394766,54.40139294589903
2024-01-07,58.16006975783092,53.33997989556344,60.63493666128787,50.2510918290792,80.13449911544768,15.435126376496235,38.715750826738535,47.67971330839702
2024-01-14,54.372287013515745,57.423125357352866,66.66955359267172,48.61559195186435,77.33140131990899,19.298153484952984,42.57829965757587,40.10449913978909
2024-01-21,52.89941911689276,55.225018535537345,61.465194837072374,55.124088516959745,76.64476040101883,14.234495426949337,35.6978074010877,47.38036455510622
2024-01-28,54.0583760649092,55.57255939043603,56.27037694454416,57.01979071824263,72.42893837667631,22.461913293850664,37.723193998245286,51.122024053413085
2024-02-04,55.18411126434765,56.87607440435864,55.52318849597407,54.56673217027493,71.43327918045541,16.481296460984332,33.18258041176139,43.66807854780575
2024-02-11,64.05068768132578,57.99024950484544,53.010478152733924,56.75744376115036,65.78539617015959,20.304659315169978,33.42446749968456,46.44945552751096
2024-02-18,55.400605743499256,54.8501277437099,50.35879610412781,58.25773859812699,70.63089068554171,29.920140100902255,34.10303769387061,43.935474768846255
2024-02-25,60.47008144274374,58.72261908722968,45.231657839429865,58.54987318641125,55.934355361984586,29.60463985684181,29.430203872973053,52.2037302985765
2024-03-03,55.224223874799826,51.70292127101757,47.418869247250264,57.55318459259347,60.96228189931567,28.76890219252341,32.863858262771345,48.63815179528204
2024-03-10,60.59466650389941,54.687405667473755,43.58219112153462,57.973233320797114,57.719822759822605,28.057101838560513,26.093434060842036,47.64977834279469
2024-03-17,58.71210201736782,61.95136021205013,40.19665529120728,58.1140954188374,47.44352358210323,31.80723846557402,29.31358361545016,46.89942968769656
2024-03-24,56.73856072080898,54.27686855013104,45.96392835599786,53.54457969834123,53.07172042400826,36.208018978139975,30.71661735925094,43.60758131122927
2024-03-31,56.63658320663388,57.325537505543856,44.293904274892625,59.12113158926513,45.80700092020927,38.73256969701882,29.61760598619436,43.872908531386635
2024-04-07,54.250911368929486,52.69778061605157,34.47730209392614,53.03255808662034,42.27527040919273,40.9791941767392,33.249334630206235,37.659261677870724
2024-04-14,56.924210841496105,53.55233128598938,40.109781515487064,54.69516375331122,36.14237139976455,43.752447072073714,25.24717555889137,32.971548683721124
2024-04-21,53.515725040572725,51.02643033529,43.63603281230791,60.86728792540662,32.30637912340929,45.718182185820396,23.611250436841612,41.643746199942306
2024-04-28,50.433328854144456,50.08288327078205,43.014586234399204,59.255774186880494,29.478093771657328,44.43797357804284,25.146799762289664,41.68293658987591
2024-05-05,49.45243444958522,47.67392348756854,42.073366990662656,60.880387048630055,28.716269343825534,49.467892201602936,30.655855391806796,44.59344241348267
2024-05-12,52.939413337479365,50.75256504461005,37.3829255739635,55.19586391019372,29.51404284829202,55.832570643257995,30.867962412084246,45.445019530673704
2024-05-19,56.26693461332033,46.39699995205578,33.167413837761636,52.06282871336741,23.980261883987964,50.84223356711085,30.524641000889034,44.88438064879182
2024-05-26,51.10399804510247,50.48801975949552,31.595422740343228,54.23054701647455,19.21518185002569,55.99697851504261,27.823656953789076,34.105351885969
2024-06-02,49.36279187682097,51.344796524311135,36.75378083842784,54.622547118839826,23.34502666437339,55.46077077805806,34.5838249192133,36.23602053073264
2024-06-09,49.685179183993604,48.85169102634975,36.401182416979324,53.86002835332643,22.982186016242764,59.324408627273456,29.79920760252315,39.17405705525946
2024-06-16,51.88280936981412,46.62851764541366,39.607284629191064,56.28327564556785,21.96397858534336,58.5948204401727,38.22159010262025,47.05253749754164
2024-06-23,47.801568957711645,48.6617992818136,38.49897488795082,51.021398375002555,22.45523049663333,64.65177622508119,44.65052729796889,42.5856877277254
2024-06-30,45.14358214384173,46.26832992880445,33.280557578817294,52.35986017719603,20.058961086745015,61.87974946257076,38.55291327665078,40.95404427750325
2024-07-07,48.994525909011614,49.98038813180712,28.614395630994984,47.524118551696176,19.16254521804581,56.24418573282557,40.599324406973246,34.80884817780284
2024-07-14,46.33864697525492,41.74578174735463,32.169562778805044,51.02719507234418,20.831738938481372,61.694404018214236,38.76786085637718,32.78365710488924
2024-07-21,49.123730680660756,46.386924651055736,34.24389977807649,48.884116000544005,20.40409427781671,56.54640177029294,36.19114800819025,39.5009224464027
2024-07-28,44.62629396089281,41.661913110071694,32.57038904676784,45.84832577584871,28.25552338950481,56.029043450238014,41.14710055541974,32.04227372963548
2024-08-04,40.06663309434488,43.47472005320589,31.14543717608837,46.64944970916907,29.855973903096384,57.30710210998183,40.94799234122896,35.65897446781273
2024-08-11,39.40810842687636,52.45885053552246,34.62032845327743,46.11101953333626,31.638094484476163,53.23199420057383,41.075763231528825,36.38596887452403
2024-08-18,48.35119780729753,51.537651750553124,31.81626267795845,45.21767600430316,27.191448365651727,55.4872659302664,51.674551724876466,43.50909461563572
2024-08-25,48.57105678880065,47.25049481111902,31.611791040643382,50.77444848960537,35.61990097964135,48.37389424354527,48.30071653213052,36.06559749695732
2024-09-01,42.97981298006749,45.52375368243254,35.72670203175297,44.673774931820766,46.183052025582725,46.547070127188896,49.46486913256584,28.12267771205375
2024-09-08,42.6029323904764,41.81802500608811,33.28996121482463,43.83011948989551,44.390021592150916,43.99219483429143,48.09840521224976,40.33416273043103
2024-09-15,48.48422289486912,49.811174443939485,36.34609142106177,37.95253342837167,51.08177503297056,41.70802836926111,49.05158166489467,35.99088815237162
2024-09-22,41.23522846668069,59.473615714487,36.98266019417228,41.340785222079205,49.44404411773389,44.06938163226055,52.844953855830624,39.45394577631319
