date,floral,striped,plaid,solid,animal print,geometric,tie-dye,leopard
2022-10-30,46.179971949193785,54.94593009607867,49.74615288432612,63.863389602392274,34.209856799086864,39.963536117907665,35.64191902612537,38.771146834997836
2022-11-06,44.60114937111789,53.47051623930634,47.68468386079903,64.67894129230895,39.59780896371712,38.45623044446516,36.732686124594686,46.13935053688837
2022-11-13,42.94019575153714,54.56225694930604,49.04466304437479,61.99290155415556,39.82492295426003,38.39472039653895,43.49577016561962,46.691442247248645
2022-11-20,38.144666103904115,51.49024542341285,49.014677448792426,61.02364042886963,45.799357744368585,40.737210313340015,38.654756114121234,42.68956754873356
2022-11-27,38.77208509762756,56.61901428497626,48.085414849709004,64.19240582562597,39.33374902786865,35.36785250630806,38.22839805322372,39.49726289239652
2022-12-04,46.139752314132274,53.9525721421196,46.599547013308964,67.3040841078721,40.04818212327644,39.34390854688624,43.24086207646634,43.009452023947745
2022-12-11,39.07878299223379,53.351972963672615,49.919568421502696,64.18560337183992,47.8285341221077,45.71256620243676,35.332044502168245,45.20512122499896
2022-12-18,43.79900988177202,58.98745323165222,53.04502651613771,65.15465914296585,46.80580725464237,44.90861245984715,30.142733129934655,52.36264186268279
2022-12-25,39.748621185359276,57.279952131995444,49.88599688709873,63.928920377940216,44.225487200776435,41.094992899967686,35.863435696694395,48.09843130721394
2023-01-01,46.4910680027141,57.95773580827382,45.1533872925006,63.4838950846007,38.16357843193025,46.358540037863484,40.530172273348406,46.10790455241603
2023-01-08,42.442868535450756,56.95899236581463,48.11431826323981,65.841551877209,41.89091990313022,42.417640911810395,38.941070898001115,50.197281614300586
2023-01-15,42.77612678756154,55.83724277868285,44.996001470942005,64.28870196171448,41.61200929083704,47.490972824667324,34.15870826714506,46.43502147642985
2023-01-22,44.79361279553697,55.36550107101773,42.66604359006506,65.22581309276286,46.614543057044244,45.18279186674478,45.00238047744941,52.36592334598099
2023-01-29,46.60897394184046,57.313301584340415,41.275998625611024,65.29507868529572,45.017700030864226,44.68817491931329,42.19753501411909,48.319743976103965
2023-02-05,50.872435786154014,57.78231821274264,39.76517958603521,64.78185778089065,53.979522766738306,45.45180912881764,43.762996788692014,49.10752623554076
2023-02-12,51.27677121224205,55.078551833616594,41.09783156565858,64.95764610235011,41.72698729883665,53.39212974048739,44.59620692864714,53.002127049851985
2023-02-19,49.19009375199966,58.997639470257106,38.360853603953686,61.84303152716422,43.734738588486636,43.35330452856321,38.47069341147463,57.31195429299499
2023-02-26,53.770938061014085,54.040976191782356,34.58868273684368,61.38443192026953,49.64416604412193,46.15475721222621,45.64775892400546,58.75336268070769
2023-03-05,51.75253064280459,51.18230684387584,33.327211952261266,62.75201577371011,50.95199744372985,47.596386256743166,48.84981514164682,49.0516567272497
2023-03-12,58.36922336394155,50.02057037823089,35.52706447653346,62.39177004765258,38.63145507657134,42.07768078220148,50.5649976871012,50.305831924410356
2023-03-19,60.081930417870424,49.54747369945403,34.92972706464187,60.94877389473089,42.06461260820748,39.83478022863771,49.66026295169972,53.48169431122457
2023-03-26,58.58096317599161,51.52895473629279,31.83549458533864,62.01926324997958,47.891236132497596,42.41231886231746,49.574752844352766,55.199104198845376
2023-04-02,60.392061924435524,51.30864735905105,28.619144472824708,62.883581582689374,54.22427198295193,46.043713336982385,41.283377145508844,44.880652126598775
2023-04-09,65.61648068820936,52.545199275359785,35.12833509472329,62.965023748306976,56.123779696382485,42.247605505033995,48.83671461612391,51.243074945745505
2023-04-16,60.517345043478684,50.53010052821585,33.98065140172716,62.937377024273026,46.60991323751948,42.05470664112961,45.675561209986164,49.06230701975309
2023-04-23,58.625237211518005,51.69016374783059,24.52845232281899,57.01313401673541,47.208476584258925,44.928887275314025,55.16824676500144,44.23632488329601
2023-04-30,63.49456711286443,49.52676123003299,34.27666002896005,56.86058330441301,44.10127292884115,39.20865416279204,55.02240503077091,45.4318356922855
2023-05-07,58.484993669908604,48.923426992034884,29.54307260800096,58.17181652494163,49.48121409465291,40.78373406656165,47.07607693669441,47.13430594333238
2023-05-14,61.20273146763227,47.234646518327324,30.797872499100894,58.503314095090126,52.512457395454945,35.93079347477294,50.98120096397486,48.37733904567271
2023-05-21,59.81558210093757,50.76956362959165,33.84525100589736,57.49067335932284,50.831712314670305,40.8655788607396,52.35063049601117,50.56752866232438
2023-05-28,59.11553671854623,44.44447766598851,35.732453933033014,56.5256783469505,45.06989160756539,40.04049678849256,55.052127148642654,47.9380443452462
2023-06-04,59.915717907835315,47.747701251959484,34.26403559860449,56.729228056030635,41.189093382552436,41.21299303428281,44.737527000530235,49.049398229971025
2023-06-11,62.65579970504409,46.47941894823549,32.588252837915114,58.05980354225216,43.922788219758765,34.89890787133006,42.49047286333586,45.62927902181645
2023-06-18,62.419333933111886,48.168427981581935,28.46797045937999,54.24069013567428,48.75992707126193,37.30872396647878,51.26918676534566,42.797532836933804
2023-06-25,60.89621175952089,46.39363211055804,27.355077945637827,61.44794707547,40.992038171393204,33.647035177769936,40.67944640929618,43.75541110612566
2023-07-02,58.02591376122257,46.35374304074153,37.00382934976194,56.72115159037639,34.71065545857772,36.39676061206433,51.032481818820735,45.82816356202069
2023-07-09,55.0435733614816,45.77672075538058,39.41385931679572,58.75669478845745,39.94162540989988,41.293084098057626,52.269718155586574,46.32395055853558
2023-07-16,47.46181053455611,49.142968437773725,34.03001654706048,55.529154713678764,39.71551084764142,35.66266051865098,54.26389487050881,42.32531145764185
2023-07-23,54.29478685006974,46.48010268299032,36.80250346290824,57.92993191534533,33.04607514795336,32.372531440135035,46.1715856026616,39.58975101748895
2023-07-30,44.968454300218646,50.604221209799874,37.11283553229041,57.1301171749155,40.81709077803938,34.34681783458528,48.58117981165873,43.064238324542444
2023-08-06,44.62990356973797,47.46721403498903,38.22329977953299,58.84679268516375,41.536124817367934,31.542144499748368,49.75910156294768,43.248845435414175
2023-08-13,48.50855996908157,47.288600352126366,44.39025035422912,56.990770700777865,46.64684895374922,32.54913699308807,41.619354175640325,45.352506353603054
2023-08-20,48.40194552407666,47.33679233943562,42.99327604113649,60.79408414149495,33.65041748330771,38.58325175535594,49.1166008410193,39.542458136532865
2023-08-27,44.91148763528288,49.19288050816638,42.788513936238346,55.05339767206273,41.75646996027216,32.43606907448662,45.66112606269786,39.58660823720296
2023-09-03,49.58991593350517,47.3728895205298,52.5347917819688,60.32148867347142,42.64114522151745,37.98470564279859,41.238214677176764,43.95722734803043
2023-09-10,45.169528316381246,49.36786893785923,41.277384770288876,59.07854682289102,40.87856571011102,37.462308698179434,43.32176552711513,40.65204838241641
2023-09-17,41.93430454705874,49.65324959300294,48.15995982689531,57.24992705508396,34.88666415782324,36.18786151186449,41.307452409268144,40.79584999585027
2023-09-24,45.856800947419174,50.873917077092585,44.20817262619442,63.656869082943984,34.85482841912495,38.91643664896935,44.118061591693724,46.2596834565016
2023-10-01,45.53953370010285,51.5273772512469,47.61252804295384,63.93024873211387,39.788966909336665,35.92169173830245,38.72509743510589,38.81407998579476
2023-10-08,41.67220379809364,52.24398976036783,49.14047540992012,56.572258510353095,40.1283851037864,41.7989173422623,40.29190874639735,49.59754493030034
2023-10-15,37.2540321218857,52.242492893623194,51.70894958575943,61.56071549571294,37.9749652081778,37.75695466907032,36.174414919701185,42.15835781123246
2023-10-22,37.53788690477396,55.79446530613654,48.73587248877745,63.0985877666117,45.89636500164906,39.29432101274154,34.249053408035365,47.221796728016436
2023-10-29,34.627277375418466,54.088162067577635,48.621244447590016,63.036829164805766,39.70953575784655,39.55626358253206,38.10524410638381,44.97026198196342
2023-11-05,38.79274936241876,59.01558843693749,48.94274470655948,65.62995190473194,34.37864880677596,43.768420693223305,33.33473715235326,46.8264575323649
2023-11-12,35.89736918740735,54.430026550787524,46.45223068207701,65.63252440195386,41.74806639315682,43.96101514180331,39.71720746699739,45.97074651499577
2023-11-19,38.361473883755764,56.73343987611432,51.35634758053558,63.932865345597534,45.297200917611946,35.08147482366639,38.57233740672613,50.09650987457796
2023-11-26,40.60160599716678,53.80045532410614,49.92916553919987,68.30325021750767,45.50722042128367,44.310753244047206,32.93058005593807,47.26302837796003
2023-12-03,34.50340176626036,58.436497840090894,49.88006627047725,65.92562850898977,46.2610504448417,38.88983736474209,36.73512172749273,47.36438066602837
2023-12-10,37.45296980376601,54.54871225471711,47.72620965133733,63.60399511225699,51.69622022387051,43.64135859708829,32.79223827997756,55.29091946338886
2023-12-17,40.657326857466515,57.12683724933926,46.59647360204073,63.405369781084964,42.058234150775945,44.841091225963865,29.54615605481093,50.685777413386155
2023-12-24,43.08494599495315,55.87585468400201,49.833027597100504,67.14545027565143,45.61050477107522,44.56137905225999,33.76598563141395,49.286252349354065
2023-12-31,42.941550640017525,57.42755996472403,48.406006877782616,63.16492704333133,54.254330394183036,47.517376995765034,36.240540503336696,47.51752871090058
2024-01-07,44.891768141318316,56.10040752625702,48.53663347899086,63.96552344108304,40.94476494546678,48.51250982650464,38.90474783839853,58.21047004296485
2024-01-14,44.9461797671141,54.965038582647836,44.29383192491297,64.28169171348252,49.30173549617588,44.304683834969204,37.87834448468364,51.525288360338635
2024-01-21,44.14001250312398,55.901524507534695,46.066148926841834,65.39007405625651,55.08861970201972,44.400318079638296,41.448839852427355,59.868417911974355
2024-01-28,48.349307504761285,59.35824146171037,39.557118883391986,64.1531482448185,55.632179735831244,46.85563570953272,34.498882087215605,55.30929920996311
2024-02-04,50.80049442520921,56.971832665276345,38.982444641576016,61.712882309652564,53.96026220982964,42.39380375830153,37.58014424404498,54.89375305994346
2024-02-11,51.99526985224517,53.15721926971002,41.94993545849266,66.42609493955617,54.540683609186345,45.58261044492723,46.375232597767535,55.24518234625112
2024-02-18,54.72717572784008,57.563319143335626,39.69210797190516,63.000245695114174,48.045682511034535,50.973942587292335,32.82047013818378,61.569106069970324
2024-02-25,57.07194235593601,53.172584930549434,35.12259990882997,67.51236117056217,58.04275716411439,42.25617951779493,39.50842601450876,48.44334430378227
2024-03-03,59.22185674521523,55.97704230977209,31.738993571503173,63.705239001444305,48.018731805993355,45.531928050325824,37.81402420894941,55.67427782222391
2024-03-10,56.5561244542397,55.089946155410665,33.21745991171102,65.2233076569794,48.45573421774169,44.48801689067793,42.10216314477094,54.16004011214088
2024-03-17,54.91008148713017,54.67564536771539,30.809168093760945,63.51514257653173,54.699221748682774,51.93335738501878,41.91741970026844,54.1558173482592
2024-03-24,64.51691807523902,56.58295665377413,37.168402965755014,64.42737520006348,51.24203393894763,43.90202967119503,46.81085596165807,55.00067178441152
2024-03-31,62.792144137557145,50.63540155147258,33.5152832716227,62.46782471355016,54.04899173479671,43.6258910775803,46.135144841944395,53.4341408620299
2024-04-07,59.561485254316686,52.92158955177365,28.29767201130761,61.32033766798361,54.90241701075512,41.481321076813664,40.55398293947697,54.4054566687218
2024-04-14,63.893310081702246,53.62649382358816,26.949864691150818,62.55932146269174,60.206718487537835,44.07598984591443,44.029210314969205,53.31300383711926
2024-04-21,66.735286008917,49.23673827531246,27.375642004385817,64.87468157203388,54.711990460855915,44.30707948650883,46.91910704069496,48.927714365582446
2024-04-28,69.02003606489482,48.46546840375734,27.801435543620464,58.90698657462011,50.364907924611956,40.270223858417836,50.33841059741165,53.44743778512478
2024-05-05,64.7118308284732,48.84200906223629,28.88989881860842,60.600961287274956,55.398298099447324,45.31616840216589,57.49001731829217,53.84579364647808
2024-05-12,67.09151840122624,49.55914233798837,32.79155073166212,58.59225116805509,49.22288095214729,42.585507351588916,50.85629685461957,49.434698594537984
2024-05-19,60.062495592168446,45.623434160874126,26.75103115168047,59.2396274080229,56.07762765096486,43.759119484857756,44.18659303978442,56.00691050853206
2024-05-26,63.192486657434955,49.130250240861145,36.8634493076855,57.975274122468676,52.5895682202651,39.66756898126757,47.95358109708959,53.74171850923027
2024-06-02,61.74043436006955,44.84830718704027,27.645539032981937,53.28257876500457,53.88334554750916,40.85593713245517,49.043904780135236,51.59864167522289
2024-06-09,63.063515945836514,49.94938152334883,26.858018147779628,56.95280246191081,45.16521776179879,38.99538678172199,46.131398637312294,50.90457542556216
2024-06-16,66.01571078436189,48.15245244275317,36.8798069942594,59.15904517487541,43.359546130842645,43.55743135726948,49.87762394572054,47.8626720883881
2024-06-23,60.94714008172734,50.78157065714095,36.61754021710291,55.49081948375865,46.50966678466395,39.13123867125769,38.59960534519596,50.5907927147321
2024-06-30,56.283704742973256,48.19402315072833,33.04230613941957,58.78105738975087,59.73780838242236,38.461342515476716,49.490790664884464,51.31389781037845
2024-07-07,54.106362324873615,46.220479097758016,35.751765224935895,57.28221832878069,48.49433621196986,36.77299387467121,44.87533737153371,48.51036859394545
2024-07-14,61.55259883277223,45.27910135907441,36.913658486880664,56.56618344189936,56.44532111872693,36.37702789515644,45.760754310415614,43.918132299823505
2024-07-21,56.81316820860636,47.473073029025464,37.24198064335509,58.852863500862526,51.475966813887936,38.48345713734122,51.404750363791585,45.11811956953535
2024-07-28,55.23068420398905,47.124417609617176,34.11519458203535,58.55199811638686,53.70819868035466,40.145218007627875,39.77038452468241,46.63836957382074
2024-08-04,51.448805834325476,49.81499794148849,31.749098452001256,58.23427003978323,55.20743522737161,35.62132570626973,45.123939318721725,47.188272890550444
2024-08-11,51.87714519093967,45.907843037822026,37.85118825558297,59.6798649419862,62.76605207100466,38.11619346103812,46.37792052532353,44.282108849176446
2024-08-18,46.727332310168876,52.18925026006645,47.00661987698842,58.357153646492755,59.41094719933713,38.422799385927085,43.016555483158086,42.738589825349834
2024-08-25,49.50633642260056,51.13394059222601,48.262289378605296,55.00817730105878,59.56074376959484,39.15000933569976,34.98698753970656,49.20299629793328
2024-09-01,43.5387115257527,48.66262900582992,42.99672082696075,57.92649926681073,64.20701172761463,33.22523066615179,45.9415865092053,41.33230921274852
2024-09-08,44.78535770414288,53.1920259350564,41.92675479974054,55.492302466265194,57.52343540912345,35.91088257139875,38.790827036587324,41.911075003898006
2024-09-15,42.83384865513226,48.59071937467278,46.57059024159607,60.86131010424713,65.38516694263058,34.98491269877879,36.63462694967499,41.02451115184945
2024-09-22,34.0057680939471,51.15460125839266,47.89205106811208,61.8051370214357,65.77449133293972,39.633039988751264,36.63583426193058,42.52796907092426
2024-09-29,41.8838877296759,48.79437449558408,49.10699721681874,62.37625776324479,66.77031782296628,37.33175615667328,35.51835223167129,49.53098008215823
